a	b	r	nb	Figure_of_merit
0.312011719	0.901855469	1	2	0.260506938
0.446777344	0.400878906	1	2	0.257435749
0.291503906	0.566894531	1	2	0.258867106
0.057128906	0.554199219	1	2	0.255170426
0.584472656	0.312011719	1	2	0.257685434
1.413574219	0.227050781	1	2	0.24108447
2.380371094	0.365722656	1	2	0.22860972
2.966308594	0.185058594	1	2	0.22291652
1.688964844	0.955566406	1	2	0.235406766
2.670410156	0.128417969	1	2	0.224636153
1.929199219	0.550292969	1	2	0.236568873
0.461425781	0.400878906	1	2	0.255600209
1.179199219	0.603027344	1	2	0.24329919
1.955566406	0.621582031	1	2	0.232958165
0.769042969	0.177246094	1	2	0.253296397
1.680175781	0.942871094	1	2	0.235516306
2.447753906	0.783691406	1	2	0.22750577
0.994628906	0.112792969	1	2	0.248691662
2.307128906	0.861816406	1	2	0.230649663
0.748535156	0.162597656	1	2	0.252620413
0.587402344	0.041503906	1	2	0.257027388
0.186035156	0.706542969	1	2	0.256777964
2.119628906	0.741699219	1	2	0.229303409
1.999511719	0.214355469	1	2	0.230345412
1.955566406	0.452636719	1	2	0.233569405
1.864746094	0.756347656	1	2	0.232783636
1.589355469	0.257324219	1	2	0.23577928
2.714355469	0.348144531	1	2	0.227397646
1.609863281	0.418457031	1	2	0.234378045
2.518066406	0.729003906	1	2	0.228089967
2.037597656	0.292480469	1	2	0.229194968
1.923339844	0.315917969	1	2	0.23136742
0.985839844	0.378417969	1	2	0.249363411
0.681152344	0.399902344	1	2	0.254402074
2.866699219	0.790527344	1	2	0.22491605
0.666503906	0.222167969	1	2	0.254582778
1.425292969	0.645019531	1	2	0.241571031
1.684570313	0.563476563	1	2	0.235341052
2.816894531	0.438964844	1	2	0.227960097
1.264160156	0.366699219	1	2	0.241615283
1.264160156	0.490722656	1	2	0.241792322
0.256347656	0.140136719	1	2	0.258707906
2.948730469	0.926269531	1	2	0.223969222
1.047363281	0.605957031	1	2	0.24793122
2.187011719	0.891113281	1	2	0.231933516
0.645996094	0.412597656	1	2	0.255532329
0.074707031	0.270996094	1	2	0.255102592
2.644042969	0.052246094	1	2	0.227743709
0.748535156	0.516113281	1	2	0.254808731
2.752441406	0.136230469	1	2	0.224205791
2.907714844	0.112792969	1	2	0.2251099
1.589355469	0.223144531	1	2	0.237073864
0.435058594	0.201660156	1	2	0.254356906
0.915527344	0.557128906	1	2	0.25203515
2.518066406	0.214355469	1	2	0.228501402
1.088378906	0.707519531	1	2	0.247350329
0.895019531	0.892089844	1	2	0.251810195
1.346191406	0.854980469	1	2	0.243543292
2.122558594	0.264160156	1	2	0.227765344
0.446777344	0.728027344	1	2	0.25437949
0.874511719	0.767089844	1	2	0.252575373
2.503417969	0.599121094	1	2	0.229303409
0.918457031	0.133300781	1	2	0.250349952
0.848144531	0.045410156	1	2	0.251922662
2.383300781	0.181152344	1	2	0.226684508
1.958496094	0.100097656	1	2	0.233372869
0.508300781	0.114746094	1	2	0.257753547
0.156738281	0.856933594	1	2	0.25632472
0.830566406	0.276855469	1	2	0.25104595
1.161621094	0.145996094	1	2	0.243521097
1.308105469	0.902832031	1	2	0.241947272
0.840820313	0.907226563	1	2	0.252012651
2.749511719	0.453613281	1	2	0.22487298
2.969238281	0.048339844	1	2	0.225691818
1.428222656	0.107910156	1	2	0.238679396
0.265136719	0.187988281	1	2	0.256188811
1.261230469	0.591308594	1	2	0.242567459
1.460449219	0.706542969	1	2	0.236832295
2.365722656	0.901855469	1	2	0.224033732
2.102050781	0.822753906	1	2	0.23405009
0.659179688	0.096679688	1	2	0.25205765
1.990722656	0.920410156	1	2	0.232565545
1.618652344	0.712402344	1	2	0.232173175
0.221191406	0.369628906	1	2	0.258526012
1.161621094	0.584472656	1	2	0.245544094
2.928222656	0.607910156	1	2	0.224614627
1.560058594	0.015136719	1	2	0.234771821
1.686035156	0.444824219	1	2	0.237733168
1.372558594	0.279785156	1	2	0.241305587
2.075683594	0.513183594	1	2	0.231193341
0.558105469	0.413574219	1	2	0.259777597
0.276855469	0.944824219	1	2	0.25764003
0.440917969	0.004394531	1	2	0.256030287
0.842285156	0.943847656	1	2	0.251248159
2.849121094	0.896972656	1	2	0.224334868
0.200683594	0.718261719	1	2	0.256347374
1.199707031	0.399902344	1	2	0.243277004
2.784667969	0.473144531	1	2	0.227203072
1.100097656	0.229980469	1	2	0.24438729
1.560058594	0.217285156	1	2	0.236678618
1.694824219	0.133300781	1	2	0.234706174
2.093261719	0.298339844	1	2	0.229802482
1.510253906	0.721191406	1	2	0.238767491
1.478027344	0.494628906	1	2	0.239538856
2.163574219	0.315917969	1	2	0.232412927
1.872070313	0.190429688	1	2	0.232412927
2.159179688	0.596679688	1	2	0.231084567
2.207519531	0.891113281	1	2	0.231802832
0.874511719	0.589355469	1	2	0.252102653
0.461425781	0.728027344	1	2	0.256143514
2.603027344	0.994628906	1	2	0.226317457
1.445800781	0.676269531	1	2	0.23764522
0.748535156	0.632324219	1	2	0.254221422
2.638183594	0.950683594	1	2	0.231868171
0.956542969	0.934082031	1	2	0.248244231
0.789550781	0.087402344	1	2	0.255396591
0.883300781	0.489746094	1	2	0.250170465
2.005371094	0.490722656	1	2	0.230236788
2.547363281	0.105957031	1	2	0.228154912
0.476074219	0.031738281	1	2	0.255826529
1.141113281	0.997558594	1	2	0.246457707
2.644042969	0.301269531	1	2	0.225562455
0.461425781	0.728027344	1	2	0.25460537
2.945800781	0.618652344	1	2	0.225627133
2.245605469	0.879394531	1	2	0.231889952
2.061035156	0.600097656	1	2	0.231889952
1.694824219	0.133300781	1	2	0.236722522
1.732910156	0.772949219	1	2	0.234706174
2.365722656	0.945800781	1	2	0.230193343
1.384277344	0.790527344	1	2	0.238503244
0.590332031	0.603027344	1	2	0.255758624
2.951660156	0.179199219	1	2	0.226036919
2.204589844	0.627441406	1	2	0.229932741
1.917480469	0.074707031	1	2	0.233766004
0.312011719	0.945800781	1	2	0.257889796
1.299316406	0.433105469	1	2	0.243432324
2.887207031	0.021972656	1	2	0.226339042
2.907714844	0.424316406	1	2	0.225821208
1.100097656	0.273925781	1	2	0.24616788
1.185058594	0.951660156	1	2	0.246480007
0.760253906	0.223144531	1	2	0.252282695
0.874511719	0.578613281	1	2	0.249856487
0.440917969	0.661621094	1	2	0.255600209
0.687011719	0.320800781	1	2	0.255328733
1.548339844	0.924316406	1	2	0.238041083
1.445800781	0.118652344	1	2	0.241305587
1.877929688	0.563476563	1	2	0.234071949
0.692871094	0.054199219	1	2	0.256030287
1.015136719	0.461425781	1	2	0.248423165
0.030761719	0.539550781	1	2	0.252665456
2.816894531	0.281738281	1	2	0.227203072
2.772949219	0.516113281	1	2	0.227354402
0.985839844	0.721191406	1	2	0.248221868
0.769042969	0.676269531	1	2	0.252260187
2.582519531	0.579589844	1	2	0.227786981
2.866699219	0.555175781	1	2	0.224700733
2.676269531	0.298339844	1	2	0.224851447
0.385253906	0.382324219	1	2	0.258366897
2.340820313	0.407226563	1	2	0.230236788
1.478027344	0.854980469	1	2	0.238261117
1.275878906	0.769042969	1	2	0.241150797
2.887207031	0.227050781	1	2	0.225152986
2.345214844	0.425292969	1	2	0.225497784
0.435058594	0.091308594	1	2	0.258366897
2.887207031	0.208496094	1	2	0.225260714
1.448730469	0.426269531	1	2	0.237799137
0.139160156	0.365722656	1	2	0.258230546
2.055175781	0.317871094	1	2	0.230367139
0.540527344	0.792480469	1	2	0.254244001
0.121582031	0.412597656	1	2	0.256551301
0.306152344	0.024902344	1	2	0.259049099
0.648925781	0.004394531	1	2	0.254989553
1.684570313	0.563476563	1	2	0.236744475
2.743652344	0.635253906	1	2	0.224399417
1.642089844	0.064941406	1	2	0.235932733
0.238769531	0.544433594	1	2	0.258048789
2.939941406	0.843261719	1	2	0.225066817
2.512207031	0.712402344	1	2	0.229476953
1.264160156	0.366699219	1	2	0.24329919
0.285644531	0.095214844	1	2	0.257571929
2.951660156	0.179199219	1	2	0.224786851
0.224121094	0.208496094	1	2	0.255532329
1.727050781	0.447753906	1	2	0.236766429
2.145996094	0.819824219	1	2	0.235297247
2.447753906	0.315917969	1	2	0.230519251
2.400878906	0.894042969	1	2	0.230106464
1.990722656	0.718261719	1	2	0.231715725
1.899902344	0.166503906	1	2	0.234268707
0.792480469	0.647949219	1	2	0.255577582
1.354980469	0.012207031	1	2	0.239913865
0.306152344	0.822753906	1	2	0.257027388
2.670410156	0.281738281	1	2	0.226662911
1.478027344	0.494628906	1	2	0.239869735
0.156738281	0.809082031	1	2	0.257435749
2.743652344	0.635253906	1	2	0.227462518
0.077636719	0.229980469	1	2	0.253792582
0.291503906	0.413574219	1	2	0.254356906
1.261230469	0.418457031	1	2	0.245276949
0.587402344	0.276855469	1	2	0.258503278
1.521972656	0.120605469	1	2	0.238173094
1.756347656	0.261230469	1	2	0.235187746
2.254394531	0.201660156	1	2	0.230801844
1.199707031	0.539550781	1	2	0.24467629
1.346191406	0.494628906	1	2	0.240178714
1.817871094	0.803222656	1	2	0.233394703
1.592285156	0.797363281	1	2	0.23823911
0.399902344	0.666503906	1	2	0.255622837
0.247558594	0.404785156	1	2	0.257413056
2.102050781	0.399902344	1	2	0.231236857
0.678222656	0.758300781	1	2	0.258821616
0.848144531	0.185058594	1	2	0.25205765
2.966308594	0.045410156	1	2	0.222637536
0.786621094	0.209472656	1	2	0.252823132
1.495605469	0.629394531	1	2	0.2384372
2.729003906	0.629394531	1	2	0.226770905
0.440917969	0.004394531	1	2	0.259140115
1.568847656	0.327636719	1	2	0.236042365
0.183105469	0.777832031	1	2	0.259481543
0.830566406	0.276855469	1	2	0.254040822
0.232910156	0.315917969	1	2	0.256845979
0.915527344	0.321777344	1	2	0.248042991
2.828613281	0.560058594	1	2	0.225497784
0.590332031	0.603027344	1	2	0.257889796
2.576660156	0.159667969	1	2	0.228263169
2.523925781	0.790527344	1	2	0.228198212
0.054199219	0.992675781	1	2	0.25467315
1.138183594	0.030761719	1	2	0.243676478
0.183105469	0.075683594	1	2	0.256755294
0.177246094	0.693847656	1	2	0.256030287
0.203613281	0.435058594	1	2	0.255849165
2.187011719	0.954589844	1	2	0.229216655
1.372558594	0.202636719	1	2	0.242500981
2.052246094	0.726074219	1	2	0.230693139
0.420410156	0.031738281	1	2	0.255396591
2.052246094	0.943847656	1	2	0.231432712
0.563964844	0.894042969	1	2	0.261259957
2.131347656	0.015136719	1	2	0.229325099
2.333496094	0.475097656	1	2	0.229759068
1.404785156	0.984863281	1	2	0.242235139
0.221191406	0.729980469	1	2	0.2589126
0.027832031	0.555175781	1	2	0.254740937
2.887207031	0.087402344	1	2	0.227116614
2.567871094	0.803222656	1	2	0.227484144
0.648925781	0.661621094	1	2	0.255826529
0.379394531	0.719238281	1	2	0.258594216
1.560058594	0.217285156	1	2	0.23648109
0.669433594	0.201660156	1	2	0.256777964
2.638183594	0.530761719	1	2	0.22491605
0.036621094	0.146972656	1	2	0.254899135
1.999511719	0.133300781	1	2	0.231781054
2.582519531	0.950683594	1	2	0.229086547
2.772949219	0.019042969	1	2	0.226533343
0.074707031	0.270996094	1	2	0.25637003
1.684570313	0.877929688	1	2	0.234093808
1.583496094	0.162597656	1	2	0.235165848
1.100097656	0.229980469	1	2	0.243787489
2.365722656	0.901855469	1	2	0.230367139
0.883300781	0.489746094	1	2	0.25109088
0.950683594	0.468261719	1	2	0.248602151
1.211425781	0.441894531	1	2	0.244098425
1.955566406	0.621582031	1	2	0.232827264
1.583496094	0.632324219	1	2	0.239671186
1.929199219	0.797363281	1	2	0.233372869
0.792480469	0.699707031	1	2	0.25593972
2.951660156	0.803222656	1	2	0.224098248
2.740722656	0.670410156	1	2	0.225907483
2.380371094	0.241699219	1	2	0.23075836
0.353027344	0.729980469	1	2	0.256687289
2.122558594	0.653808594	1	2	0.231171585
0.537597656	0.983886719	1	2	0.256438
1.497070313	0.875976563	1	2	0.239869735
1.018066406	0.684082031	1	2	0.248646905
0.956542969	0.934082031	1	2	0.251562837
2.523925781	0.338378906	1	2	0.226317457
0.520019531	0.513183594	1	2	0.255577582
2.893066406	0.589355469	1	2	0.22491605
0.190429688	0.190429688	1	2	0.256596627
0.508300781	0.863769531	1	2	0.25779896
0.306152344	0.447753906	1	2	0.25632472
1.753417969	0.387207031	1	2	0.23431244
2.740722656	0.320800781	1	2	0.225411566
1.047363281	0.153808594	1	2	0.244698526
0.353027344	0.369628906	1	2	0.256551301
0.789550781	0.885253906	1	2	0.250462157
0.792480469	0.707519531	1	2	0.253070988
0.520019531	0.561035156	1	2	0.257072748
2.327636719	0.023925781	1	2	0.229737362
1.955566406	0.452636719	1	2	0.235976583
2.380371094	0.240722656	1	2	0.229238342
0.651855469	0.809082031	1	2	0.256641957
0.883300781	0.988769531	1	2	0.248065348
2.005371094	0.366699219	1	2	0.230019596
0.994628906	0.112792969	1	2	0.247663049
1.817871094	0.179199219	1	2	0.236239753
2.638183594	0.748535156	1	2	0.229997882
2.081542969	0.114746094	1	2	0.232892711
2.582519531	0.748535156	1	2	0.226511751
0.619628906	0.241699219	1	2	0.256030287
0.024902344	0.214355469	1	2	0.254085967
1.697753906	0.565917969	1	2	0.235187746
1.768066406	0.934082031	1	2	0.23584504
2.676269531	0.359863281	1	2	0.226641314
0.815917969	0.824707031	1	2	0.253025916
1.659667969	0.874511719	1	2	0.238899657
2.518066406	0.214355469	1	2	0.226662911
2.608886719	0.281738281	1	2	0.225627133
2.729003906	0.101074219	1	2	0.226641314
0.563964844	0.080566406	1	2	0.254966947
2.608886719	0.438964844	1	2	0.22910823
0.994628906	0.424316406	1	2	0.247573685
0.024902344	0.729003906	1	2	0.253093525
2.163574219	0.469238281	1	2	0.234006376
0.382324219	0.500488281	1	2	0.255532329
2.254394531	0.091308594	1	2	0.228003384
2.815429688	0.875976563	1	2	0.225842776
1.923339844	0.783691406	1	2	0.233634931
2.400878906	0.080566406	1	2	0.232456528
2.269042969	0.452636719	1	2	0.230019596
1.592285156	0.550292969	1	2	0.237073864
0.323730469	0.153808594	1	2	0.257072748
1.627441406	0.387207031	1	2	0.238767491
1.404785156	0.987792969	1	2	0.239980067
1.858886719	0.688964844	1	2	0.230128182
2.122558594	0.264160156	1	2	0.231236857
2.562011719	0.766113281	1	2	0.228913112
0.156738281	0.856933594	1	2	0.25591708
0.540527344	0.932128906	1	2	0.25548708
0.748535156	0.632324219	1	2	0.250753985
0.736816406	0.822753906	1	2	0.252440274
0.965332031	0.349121094	1	2	0.246435408
1.706542969	0.015136719	1	2	0.234574902
0.956542969	0.765136719	1	2	0.249632313
0.851074219	0.539550781	1	2	0.251742724
0.965332031	0.978027344	1	2	0.249497848
2.743652344	0.433105469	1	2	0.228913112
2.084472656	0.683105469	1	2	0.230215065
1.059082031	0.880371094	1	2	0.246658436
0.965332031	0.992675781	1	2	0.247730081
2.849121094	0.583496094	1	2	0.226015345
1.753417969	0.387207031	1	2	0.236020437
1.533691406	0.792480469	1	2	0.237623235
1.844238281	0.669433594	1	2	0.234837475
2.459472656	0.687011719	1	2	0.230714879
1.844238281	0.496582031	1	2	0.233744156
0.074707031	0.209472656	1	2	0.254356906
0.645996094	0.442871094	1	2	0.25399568
2.638183594	0.748535156	1	2	0.228219864
2.081542969	0.863769531	1	2	0.231454478
2.898925781	0.754394531	2	2	0.227095002
1.759277344	0.511230469	2	2	0.240642473
0.751464844	0.331542969	2	2	0.249251403
0.241699219	0.362792969	2	2	0.233132743
1.489746094	0.974121094	2	2	0.242456666
1.457519531	0.075683594	2	2	0.242168696
0.695800781	0.916503906	2	2	0.250574383
1.896972656	0.249511719	2	2	0.235582039
0.505371094	0.865722656	2	2	0.248557399
2.649902344	0.368652344	2	2	0.230714879
2.052246094	0.036621094	2	2	0.235823119
0.739746094	0.631347656	2	2	0.251427956
2.860839844	0.346191406	2	2	0.229650547
1.117675781	0.946777344	2	2	0.24020079
1.352050781	0.649902344	2	2	0.24134982
2.910644531	0.970214844	2	2	0.228783069
2.336425781	0.566894531	2	2	0.232086015
2.644042969	0.052246094	2	2	0.231889952
0.763183594	0.482910156	2	2	0.250349952
0.610839844	0.236816406	2	2	0.246591519
1.325683594	0.263183594	2	2	0.242855614
0.019042969	0.871582031	2	2	0.231606859
2.951660156	0.803222656	2	2	0.228046674
0.771972656	0.870605469	2	2	0.253724897
2.503417969	0.637207031	2	2	0.229433563
2.386230469	0.716308594	2	2	0.232652772
2.257324219	0.368652344	2	2	0.232391127
2.603027344	0.619628906	2	2	0.231737501
2.213378906	0.022949219	2	2	0.235209645
0.452636719	0.898925781	2	2	0.247082409
0.156738281	0.861816406	2	2	0.234115667
2.099121094	0.146972656	2	2	0.234378045
2.222167969	0.910644531	2	2	0.233023626
1.633300781	0.238769531	2	2	0.24108447
0.411621094	0.271972656	2	2	0.241681667
1.650878906	0.330566406	2	2	0.241327703
1.167480469	0.772949219	2	2	0.24467629
2.893066406	0.559082031	2	2	0.22843642
0.962402344	0.229003906	2	2	0.247327998
1.715332031	0.599121094	2	2	0.239450651
1.064941406	0.948730469	2	2	0.246390812
2.966308594	0.045410156	2	2	0.229216655
2.031738281	0.610839844	2	2	0.237051899
0.991699219	0.430175781	2	2	0.246346219
2.711425781	0.478027344	2	2	0.228848087
2.535644531	0.345214844	2	2	0.228999824
0.265136719	0.532714844	2	2	0.233678619
0.320800781	0.302246094	2	2	0.232216759
1.378417969	0.566894531	2	2	0.24407621
0.086425781	0.775878906	2	2	0.233045448
0.540527344	0.932128906	2	2	0.252755552
1.193847656	0.779785156	2	2	0.243033006
1.120605469	0.013183594	2	2	0.245410507
2.181152344	0.197753906	2	2	0.23372231
2.986816406	0.120605469	2	2	0.22741927
1.267089844	0.689941406	2	2	0.242766937
1.454589844	0.472167969	2	2	0.240443677
1.278808594	0.622558594	2	2	0.243321377
2.749511719	0.883300781	2	2	0.228934789
2.181152344	0.197753906	2	2	0.23324188
1.958496094	0.287597656	2	2	0.23405009
0.033691406	0.124511719	2	2	0.227635543
2.134277344	0.040527344	2	2	0.23584504
2.711425781	0.941894531	2	2	0.22926003
2.386230469	0.543457031	2	2	0.23405009
1.519042969	0.426269531	2	2	0.241703796
2.277832031	0.540527344	2	2	0.23398452
1.533691406	0.932128906	2	2	0.241128687
1.665527344	0.057128906	2	2	0.239097958
2.975097656	0.854980469	2	2	0.225152986
2.242675781	0.321777344	2	2	0.232718201
0.484863281	0.716308594	2	2	0.246814603
0.394042969	0.551269531	2	2	0.240576201
1.413574219	0.565917969	2	2	0.240775039
0.019042969	0.702636719	2	2	0.230454056
1.146972656	0.414550781	2	2	0.247372661
2.661621094	0.645996094	2	2	0.231998868
2.479980469	0.770019531	2	2	0.231672176
2.230957031	0.695800781	2	2	0.235801199
2.482910156	0.565917969	2	2	0.232718201
1.586425781	0.353027344	2	2	0.239957999
1.237792969	0.208496094	2	2	0.243743083
2.257324219	0.695800781	2	2	0.235494396
0.279785156	0.506347656	2	2	0.235319149
2.389160156	0.615722656	2	2	0.234378045
1.205566406	0.702636719	2	2	0.245009918
1.548339844	0.924316406	2	2	0.242811274
1.729980469	0.020019531	2	2	0.240112492
1.483886719	0.656738281	2	2	0.240090419
0.578613281	0.810058594	2	2	0.250148033
1.586425781	0.275878906	2	2	0.238987783
0.071777344	0.775878906	2	2	0.232369329
2.128417969	0.762207031	2	2	0.234553026
0.596191406	0.168457031	2	2	0.247685392
0.499511719	0.642089844	2	2	0.248199506
1.650878906	0.144042969	2	2	0.242456666
0.645996094	0.412597656	2	2	0.250148033
0.648925781	0.713378906	2	2	0.25104595
1.548339844	0.048339844	2	2	0.24020079
1.565917969	0.536621094	2	2	0.239715302
1.879394531	0.219238281	2	2	0.236261689
0.991699219	0.915527344	2	2	0.249184208
0.625488281	0.340332031	2	2	0.249968604
0.177246094	0.601074219	2	2	0.230084746
0.162597656	0.667480469	2	2	0.231302135
1.064941406	0.838378906	2	2	0.246368515
2.562011719	0.695800781	2	2	0.231215099
0.115722656	0.151855469	2	2	0.22845808
0.080566406	0.746582031	2	2	0.231171585
1.469238281	0.294433594	2	2	0.240355344
1.729980469	0.122558594	2	2	0.238569295
2.529785156	0.112792969	2	2	0.229455258
2.412597656	0.108886719	2	2	0.233569405
2.931152344	0.649902344	2	2	0.228046674
2.746582031	0.634277344	2	2	0.228588055
0.909667969	0.355957031	2	2	0.247194028
2.582519531	0.950683594	2	2	0.229151597
0.695800781	0.368652344	2	2	0.248221868
